subj,rel,obj,teaching_weight,head_tier,tail_tier
结合,成为,现象,0.1,0,0
理论,起到,作用,0.1,0,0
搭配,掌握,技术,0.1,0,0
搭配,掌握,细胞,0.1,0,0
肯尼斯·布劳尔,利用,系统,0.1,0,0
宾语,利用,激光,0.1,0,0
南方,下,大雪,0.1,0,0
纸带,具有,性质,0.1,0,0
原句,具有,性质,0.1,0,0
物质,叫,液晶,0.1,0,0
空气,发生,变化,0.1,0,0
写作,具有,性质,0.1,0,0
作用,达到,数值,0.1,0,0
数值,超过,重力,0.3,0,3
课文,描述,过程,0.1,0,0
植物,受到,影响,0.1,0,0
重力,影响,植物,0.3,3,0
作用力,代替,重力,0.3,0,3
星球,存在,物质,0.1,0,0
作用,达到,幼芽,0.1,0,0
幼芽,生长,物体,0.1,0,0
重力,大于,自然,0.3,3,0
宇航员,失去,重力,0.3,0,3
化学元素,命名,Cn,0.1,0,0
化学元素,获,Copernicium,0.1,0,0
研究,提出,质疑,0.1,0,0
蚂蚁,产生,物质,0.1,0,0
物质,阻止,行为,0.1,0,0
说法,符合,意思,0.1,0,0
基因,发挥,作用,0.1,0,0
鱼类,含有,矿物质,0.1,0,0
流星雨,处于,位置,0.1,0,0
亚洲,处于,位置,0.1,0,0
鼻孔,具有,作用,0.1,0,0
作者,谈到,内容,0.1,0,0
蚂蚁,生成,物质,0.1,0,0
物质,提醒,蚂蚁,0.1,0,0
成果,探测,物质,0.1,0,0
蚂蚁,探测,物质,0.1,0,0
物质,传递,信息,0.1,0,0
现象,具有,特性,0.1,0,0
过程,具有,特性,0.1,0,0
技术,没有,区别,0.1,0,0
光线,影响,运转,0.1,0,0
讨论,说,名称,0.1,0,0
实验,取,晶体,0.3,0,3
实验,取,玻璃杯,0.1,0,0
数量,取,硫酸,0.1,0,0
热量,传递,表面,0.1,0,0
感觉,认识,对象,0.1,0,0
造句,发生,变化,0.1,0,0
作用,发生,变化,0.1,0,0
引力,达到,原子,0.1,0,1
作用,受到,吸引,0.1,0,0
原子,受到,吸引,0.1,1,0
气体,停止,运动,0.1,0,0
动物,称为,冷血动物,0.1,0,0
方式,称为,调节,0.1,0,0
动物,维持,体温,0.1,0,0
方式,叫,调节,0.1,0,0
动物,躲避,影响,0.1,0,0
计算机,完成,运算,0.1,0,0
聪明,数,黑猩猩,0.1,0,0
动物,调节,体温,0.1,0,0
动物,适应,变化,0.1,0,0
鸟类,属于,动物,0.1,0,0
动物,采用,方式,0.1,0,0
动物,有,体温,0.1,0,0
成绩,处于,位置,0.1,0,0
街头,多,标志,0.1,0,0
数据,加以,说明,0.1,0,0
方向,受到,影响,0.1,0,0
物理学家,运用,加速器,0.1,0,0
内容,加以,利用,0.1,0,0
现象,加以,利用,0.1,0,0
模型,写出,内容,0.1,0,0
问题,写出,内容,0.1,0,0
理解,选出,答案,0.1,0,0
词语,起,作用,0.1,0,0
胶带,放射,光线,0.1,0,0
年代,得出,结论,0.1,0,0
过程,放射,射线,0.1,0,0
胶带,发出,光线,0.1,0,0
课文,说明,主题,0.1,0,0
地球,受到,压缩,0.1,0,0
物理学,失去,能力,0.1,0,0
环境,令,保护者,0.1,0,0
人类,当做,父母,0.1,0,0
造句,引出,结果,0.1,0,0
分析法,作为,手段,0.1,0,0
气层,挡住,视线,0.1,0,0
地球,变成,黑洞,0.1,0,0
地球,成为,黑洞,0.1,0,0
方法,失去,作用,0.1,0,0
太阳,距,中心,0.1,0,0
科学,实现,传递,0.1,0,0
信息,传递,植物,0.1,0,0
乙烯,发挥,作用,0.1,0,0
乙烯,加快,速度,0.3,0,3
造句,达到,结果,0.1,0,0
环境,受到,污染,0.1,0,0
育种,需要,时间,0.1,0,0
造句,选择,内容,0.1,0,0
活动,选择,内容,0.1,0,0
实验,进行,搭配,0.1,0,0
人类,利用,媒介,0.1,0,0
练习,做,分类,0.1,0,0
速度,快于,种子,0.3,3,0
作用,具有,价值,0.1,0,0
技术,具有,前景,0.1,0,0
过程,称作,作用,0.1,0,0
周期,等于,时间,0.1,0,0
地球,相对于,恒星,0.1,0,0
造句,选择,答案,0.1,0,0
活动,选择,答案,0.1,0,0
压力,填出,部位,0.1,0,0
植物,消耗,物质,0.1,0,0
输送,需要,动力,0.1,0,0
问题,待,探索,0.1,0,0
格子,放,数字,0.1,0,0
欧拉,提出,问题,0.1,0,0
问题,表示,军官,0.1,0,0
时间,得到,解决,0.1,0,0
利用,使得,关系,0.1,0,0
猩猩,行使,骗术,0.1,0,0
物体,遵循,运动,0.1,0,0
内容,进行,搭配,0.1,0,0
写作,描述,问题,0.1,0,0
猜想,存在,引力,0.1,0,0
小组,分析,过程,0.1,0,0
科学界,发现,关系,0.1,0,0
成果,发挥,作用,0.1,0,0
单元,注意,表述,0.1,0,0
知识,需要,能量,0.3,0,3
生物体,需要,能量,0.3,0,3
物质,来自,土壤,0.1,0,0
蜡烛,使,空气,0.1,0,0
薄荷,使,空气,0.1,0,0
植物,使,空气,0.1,0,0
原因,在于,光,0.1,0,0
植物,净化,空气,0.1,0,0
意思,发生,转折,0.1,0,0
造句,解释,意思,0.1,0,0
动物,具有,能力,0.1,0,0
动物,具有,智慧,0.1,0,0
机器,有,属性,0.1,0,0
牛顿,受到,启发,0.1,0,0
年代,选择,答案,0.1,0,0
蜡烛,制造,氧气,0.1,0,0
瓶中,发现,照射,0.1,0,0
解释,写成,文章,0.1,0,0
恒星,进行,反应,0.1,0,0
化学家,发现,元素,0.1,0,2
动物,有,危害,0.1,0,0
有机物,来自,绿色植物,0.1,0,0
造句,排出,顺序,0.1,0,0
活动,排出,顺序,0.1,0,0
质量,相当于,恒星,0.1,2,0
质量,超过,太阳,0.1,2,0
反应,生成,元素,0.1,0,2
恒星,生成,元素,0.1,0,2
写作,缩写,短文,0.1,0,0
课文,缩写,短文,0.1,0,0
枫树,开发,能源,0.1,0,0
植物,产生,电流,0.1,0,0
研究者,使用,材料,0.1,0,0
大叶枫,产生,电压,0.1,0,0
发现,产生,影响,0.1,0,0
现象,进行,对比,0.1,0,0
现象,进行,表述,0.1,0,0
方法,测量,变化,0.1,0,0
距离,发生,变化,0.1,0,0
质量,出现,变化,0.1,2,0
科学家,利用,卫星,0.1,0,0
观测站,参与,工作,0.1,0,0
研究员,分析,结果,0.1,0,0
植物,有,感觉,0.1,0,0
原因,引起,发生,0.1,0,0
人类,带到,大陆,0.1,0,0
疾病,导致,灭亡,0.1,0,0
猎手,使,过程,0.1,0,0
新药,取得,结果,0.1,0,0
地球,受到,关注,0.1,0,0
调查,为,城市,0.1,0,0
时间,为,基准,0.1,0,0
月球,经过,时间,0.1,0,0
德国,研制,卫星,0.1,0,0
变化,没有,关系,0.1,0,0
质量,有,变化,0.1,2,0
练习,解释,词语,0.1,0,0
网蛛,跑到,网上,0.1,0,0
蜘蛛,饲养,成熟期,0.1,0,0
蟋蟀,放到,网上,0.1,0,0
蜘蛛,来到,网上,0.1,0,0
结果,否定,假说,0.1,0,0
后代,来到,网上,0.1,0,0
风险,高于,蜘蛛,0.1,0,0
风险,低于,蜘蛛,0.1,0,0
蜘蛛,得到,食物,0.1,0,0
蜘蛛,获得,机会,0.1,0,0
小组,讨论,关系,0.1,0,0
讨论,讨论,差异,0.1,0,0
讨论,讨论,关系,0.1,0,0
速度,不及,海豹,0.3,3,0
存在,有,影响,0.1,0,0
压力,有,作用,0.1,0,0
课文,探测,物质,0.1,0,0
实验,动用,探测仪,0.1,0,0
粒子,撞击,原子,0.1,0,1
探测仪,捕捉,事件,0.1,0,0
吸引力,使,星系,0.1,0,0
物质,叫做,粒子,0.1,0,0
细胞,占,部分,0.1,0,0
大脑,有,功能,0.1,0,0
铁矿,有,重力,0.3,0,3
科学家,寻找,物质,0.1,0,0
粒子,穿过,地层,0.1,0,0
练习,参考,内容,0.1,0,0
星系,受到,吸引,0.1,0,0
小组,回答,问题,0.1,0,0
讨论,回答,问题,0.1,0,0
写作,写成,报告,0.1,0,0
结果,写成,报告,0.1,0,0
生物学家,进行,研究,0.1,0,0
小鸡,花,时间,0.1,0,0
动物,伪装成,鸟类,0.1,0,0
生物,扮成,物体,0.1,0,0
生物,扮成,东西,0.1,0,0
生物,扮成,鸟粪,0.1,0,0
动物,像是,树枝,0.1,0,0
造句,用,工具,0.1,0,0
动词,用,工具,0.1,0,0
天狼星,距离,地球,0.1,0,0
毛虫,预测,反应,0.1,0,0
程度,高于,关注,0.1,0,0
生物,改变,形貌,0.1,0,0
动物,装成,石头,0.1,0,0
写作,改成,句子,0.1,0,0
变化,影响,个头,0.1,0,0
动物,摄取,食物,0.1,0,0
缩小,提到,因素,0.1,0,0
果蝇,改变,温度,0.1,0,0
动物,使用,神经元,0.1,0,0
温度,影响,行为,0.1,0,0
细胞,帮助,果蝇,0.1,0,0
动物,应对,变化,0.1,0,0
果蝇,测量,温度,0.1,0,0
通道,起,作用,0.1,0,0
动物,找,环境,0.1,0,0
研究,让,科学家,0.1,0,0
数据,表明,数字,0.1,0,0
海洋,称为,生态系统,0.1,0,0
追踪,高于,生物,0.1,0,0
变换,进行,搭配,0.1,0,0
变换,进行,连线,0.1,0,0
温度,改变,通道,0.1,0,0
大脑,具有,作用,0.1,0,0
温度,影响,人类,0.1,0,0
动物,寻找,环境,0.1,0,0
动物,对应,变化,0.1,0,0
果蝇,利用,细胞,0.1,0,0
动物,具有,机制,0.1,0,0
科学家,作为,对象,0.1,0,0
果蝇,作为,对象,0.1,0,0
统计,出现,迹象,0.1,0,0
一个,跨上,宇宙飞船,0.1,0,0
观察者,产生,异议,0.1,0,0
速度,接近,光速,0.3,3,0
旅行,成为,可能,0.1,0,0
地球,有,距离,0.1,0,0
超导体,做,导线,0.1,0,0
观察者,选择,答案,0.1,0,0
结果,建立,虫洞,0.1,0,0
观察者,有,看法,0.1,0,0
功率,超过,壁垒,0.1,0,0
宇宙飞船,超,光速,0.1,0,0
时钟,具有,现象,0.1,0,0
写作,写,短文,0.1,0,0
彼尔,发现,粒子,0.1,0,0
粒子,调,质量,0.1,0,2
宇宙空间,存在,分子,0.1,0,1
苹果,激发,定律,0.1,0,0
树枝,带入,太空,0.1,0,0
重力,让,艾萨克·牛顿,0.3,3,0
飞行,带入,太空,0.1,0,0
化学家,统称,有机物,0.1,0,0
物质,统称,有机物,0.1,0,0
物质,统称,无机物,0.1,0,0
无机物,具有,性质,0.1,0,0
化学,划分,有机化学,0.1,0,0
科学家,称作,有机物,0.1,0,0
物质,称作,有机物,0.1,0,0
分子,接触,神经细胞,0.1,1,0
空气,升入,高空,0.1,0,0
工人,判断,温度,0.1,0,0
造句,判断,内容,0.1,0,0
活动,判断,内容,0.1,0,0
比例,决定,性质,0.1,0,0
数量,超过,有机物,0.1,0,0
讨论,列出,特点,0.1,0,0
有机物,找到,词语,0.1,0,0
对象,找到,词语,0.1,0,0
化学家,叫做,有机物,0.1,0,0
物质,叫做,有机物,0.1,0,0
变化,叫做,传导,0.1,0,0
粒子,发生,转移,0.1,0,0
现象,叫,传导,0.1,0,0
生成,受到,抑制,0.1,0,0
增大,依靠,生长,0.1,0,0
海葵,查,动物,0.1,0,0
说明,进行,搭配,0.1,0,0
分子,发生,相撞,0.1,1,0
分子,有,运动,0.1,1,0
问题,困扰,数学家,0.1,0,0
托马斯·罗基,花,时间,0.1,0,0
算法,尝试,可能,0.1,0,0
算法,处理,可能,0.1,0,0
团队,采用,技术,0.1,0,0
技术,使得,团队,0.1,0,0
课文,动摇,讨论,0.1,0,0
物体,产生,作用,0.1,0,0
作用,跨越,距离,0.1,0,0
作用,违反,直觉,0.1,0,0
效应,发挥,作用,0.1,0,0
心说,移向,太阳,0.1,0,0
中心,移向,太阳,0.1,0,0
物质,发生,化学变化,0.1,0,0
粒子,需要,媒介,0.1,0,0
讨论,有,认识,0.1,0,0
细胞,包含,碱基对,0.1,0,0
后代,患,疾病,0.1,0,0
实验,得到,认可,0.1,0,0
飞机,使,燃料,0.1,0,0
乒乓球,放大,地球,0.1,0,0
人类,具备,免疫力,0.1,0,0
分子,起,作用,0.1,1,0
分子,起,特性,0.1,1,0
造句,选择,意思,0.1,0,0
活动,选择,意思,0.1,0,0
技术,确定,产生,0.1,0,0
疾病,破解,尊严,0.1,0,0
人类,得,综合征,0.1,0,0
父母,患有,疾病,0.1,0,0
发展,关系,道德,0.1,0,0
生物,长成,样子,0.1,0,0
物体,反射,色光,0.1,0,0
讨论,有,看法,0.1,0,0
干预,改变,人类,0.1,0,0
研究,称,笑气,0.1,0,0
一氧化二氮,称,笑气,0.1,0,0
气体,成为,物质,0.1,0,0
人类,排放,一氧化二氮,0.1,0,0
人类,采取,措施,0.1,0,0
人类,削减,使用,0.1,0,0
人类,排放,笑气,0.1,0,0
提示,注意,描述,0.1,0,0
猜想,获,证明,0.1,0,0
蜜蜂,让,截面,0.1,0,0
隔墙,呈,平面,0.1,0,0
动词,起,作用,0.1,0,0
角度,构成,图形,0.1,0,0
人脑,形成,化学反应,0.1,0,1
研究,发现,方法,0.1,0,0
分子,拥有,化学性质,0.1,1,0
研究,启发,认识,0.1,0,0
星系,存在,结构,0.1,0,0
地球,有,存在,0.1,0,0
动力,源于,精神,0.1,0,0
造句,举出,例子,0.1,0,0
原子,形成,分子结构,0.1,1,0
分子结构,画,镜像,0.1,0,0
科学家,利用,物理学,0.1,0,0
光,转变,形状,0.1,0,0
工艺,导致,产生,0.1,0,0
光,出现,图案,0.1,0,0
物质,做到,测量,0.1,0,0
测量,产生,干扰,0.1,0,0
粒子,遵循,规律,0.1,0,0
物理学家,命名,原理,0.1,0,0
测量,受到,干扰,0.1,0,0
原理,没有,关系,0.1,0,0
光,发生,作用,0.1,0,0
仪器,发生,作用,0.1,0,0
质量,乘以,速度,0.3,2,3
工具,有,误差,0.1,0,0
触碰,造成,准确,0.1,0,0
接触,改变,位置,0.1,0,0
讨论,了解,内容,0.1,0,0
形成,受到,阻滞,0.1,0,0
大脑,形成,记忆,0.1,0,0
神经元,加固,电路,0.1,0,0
研究,推翻,观点,0.1,0,0
发现,否认,作用,0.1,0,0
形成,获得,记忆,0.1,0,0
神经元,形成,记忆,0.1,0,0
大脑,存储,信息,0.1,0,0
角色,起,作用,0.1,0,0
基因,扮演,角色,0.1,0,0
耳朵,扮演,角色,0.1,0,0
海洋,扮演,角色,0.1,0,0
动物,保持,联系,0.1,0,0
下面,是不是,作用,0.1,0,0
理解,选择,答案,0.1,0,0
记忆,转移,大脑皮层,0.1,0,0
老鼠,做,运动,0.1,0,0
老鼠,做,练习,0.1,0,0
神经元,破坏,记忆,0.1,0,0
老鼠,找回,记忆,0.1,0,0
海马区,调动,细胞,0.1,0,0
工作,进行,研究,0.1,0,0
工作,得到,证明,0.1,0,0
概率,发生,变化,0.1,0,0
方法,叫做,统计,0.1,0,0
统计,得到,应用,0.1,0,0
计算机,进行,检索,0.1,0,0
地质学家,判断,关系,0.1,0,0
元素,统称,物质,0.1,2,0
登山家,进行,测量,0.1,0,0
公式,着眼于,句子,0.1,0,0
结果,存入,嫌疑度,0.1,0,0
道尔顿,提出,定律,0.1,0,0
道尔顿,解释,定律,0.1,0,0
地球,当作,中心,0.1,0,0
结构,经历,链接,0.1,0,0
光子,自携带,信息,0.1,0,0
示意图,进行,传递,0.1,0,0
光子,发送,位置,0.1,0,0
化石,包括,碎块,0.1,0,0
遗址,位于,里程碑,0.1,0,0
进化,位于,里程碑,0.1,0,0
进化论,得到,支持,0.1,0,0
变化,分成,种群,0.1,0,0
化石,给,现代人,0.1,0,0
动物,面临,威胁,0.1,0,0
植物,利用,二氧化碳,0.1,0,0
动物,吸入,氧气,0.1,0,0
动植物,起,作用,0.1,0,0
光合作用,稳定,比例,0.1,0,0
水蒸气,利用,二氧化碳,0.1,0,0
连线,出现,动物,0.1,0,0
光能,转化,能量,0.3,0,3
生物,适应,环境,0.1,0,0
光线,转化,能量,0.3,0,3
光合作用,产生,能量,0.3,0,3
化学反应,阅读,温室效应,0.1,1,0
地球,反射,辐射,0.1,0,0
二氧化碳,叫,干冰,0.1,0,0
食品,存放,时间,0.1,0,0
性质,表现,趋势,0.1,0,0
科学家,寻找,化学元素,0.1,0,0
元素,在,中部,0.1,2,0
制造,促进,提高,0.1,0,0
历史学家,作为,标志,0.1,0,0
器具,作为,标志,0.1,0,0
半导体,推动,运转,0.1,0,0
半导体,在,身边,0.1,0,0
社会,叫做,时代,0.1,0,0
同屋,说,汉语,0.1,0,0
半导体,使,科技,0.1,0,0
科学家,开发,能源,0.1,0,0
词语,替代,能源,0.1,0,0
奥运会,阅读,理解,0.1,0,0
国家,有,能源,0.1,0,0
塑料袋,放入,水中,0.1,0,0
计算机,常用,二进制,0.1,0,0
普通,有,标志,0.1,0,0
次数,高于,方程,0.1,0,0
单位,叫做,要素,0.1,0,0
计算,表示,压强,0.1,0,0
桌面,受到,压强,0.1,0,0
大小,取决于,面积,0.1,0,0
时候,应该,表面,0.1,0,0
方向,应该,表面,0.1,0,0
压强,阅读,起源,0.1,0,0
星系,继续,运动,0.1,0,0
引力,使,速度,0.3,0,3
引力,使,物质,0.1,0,0
课文,填空,质量,0.1,0,2
引力,使,宇宙,0.1,0,0
人造卫星,需要,速度,0.3,0,3
人造卫星,克服,引力,0.1,0,0
物体,受,吸引,0.1,0,0
物体,达到,速度,0.3,0,3
线路,产生,电流,0.1,0,0
线路,有,部分,0.1,0,0
电路,装有,断电器,0.1,0,0
电流,超过,数值,0.1,0,0
断电器,跳到,位置,0.1,0,0
按钮,按回,位置,0.1,0,0
家庭,用,电,0.1,0,0
信息,传送,中心,0.1,0,0
警察,集合,技术,0.1,0,0
里面,储存,资料,0.1,0,0
电脑,出现,现象,0.1,0,0
大小,维持,不变,0.1,0,0
病毒,增加,大小,0.1,0,0
系统,花,时间,0.1,0,0
网络,带来,方便,0.1,0,0
人类,吃,课文,0.1,0,0
表达,表示,意思,0.1,0,0
体内,产生,物质,0.1,0,0
蛋白,有,作用,0.1,0,0
强度,影响,速度,0.3,0,3
实验,检验,有效性,0.1,0,0
针叶,有,作用,0.1,0,0
速率,取决于,条件,0.1,0,0
碰撞,使,粒子,0.1,0,0
催化剂,参加,反应,0.3,3,0
催化剂,阅读,理解,0.3,3,0
化学反应,形成,产物,0.1,1,0
粒子,利用,反应,0.1,0,0
理论,理解,发生,0.1,0,0
化学反应,发生,形成,0.1,1,0
打呵欠,增加,氧气,0.1,0,0
二氧化碳,排出,体外,0.1,0,0
硝酸,属于,酸类,0.1,0,0
胃里,产生,盐酸,0.1,0,0
微量元素,抗,氧化剂,0.1,0,0
树脂,发挥,作用,0.1,0,0
练习,写出,词 保,0.1,0,0
传感器,收集,信息,0.1,0,0
电脑,进行,分析,0.1,0,0
约翰·赫曲克,阅读,理解,0.1,0,0
传感器,到,信息,0.1,0,0
金属,变成,黑金,0.1,0,0
技术,走到,极限,0.1,0,0
纳米,使,技术,0.1,0,0
研究,成为,核心,0.1,0,0
人类,关心,环境,0.1,0,0
生物,产生,气体,0.1,0,0
比例,提供,参考,0.1,0,0
建筑,叫,网格球顶,0.1,0,0
建筑,节省,材料,0.1,0,0
三角形,具有,稳定性,0.1,0,0
建筑,有,特点,0.1,0,0
建筑,具有,特点,0.1,0,0
贡献,看到,联系,0.1,0,0
建筑,连接,地方,0.1,0,0
数字,用做,检核,0.1,0,0
数字,具有,意义,0.1,0,0
时候,指向,下方,0.1,0,0
方向,指向,下方,0.1,0,0
时候,指向,上方,0.1,0,0
方向,指向,上方,0.1,0,0
拉力,等于,摩擦力,0.3,0,3
压力,等于,重力,0.3,0,3
光,发生,折射,0.1,0,0
光,走,直线,0.1,0,0
远方,低于,海平面,0.1,0,0
情况,有,感觉,0.1,0,0
材料,具有,透气性,0.1,0,0
表面,用做,材料,0.1,0,0
搜索引擎,依据,信息,0.1,0,0
参照物,采用,链接,0.1,0,0
参照物,采用,特点,0.1,0,0
参照物,采用,方法,0.1,0,0
参照物,采用,偏好,0.1,0,0
链接,找到,信息,0.1,0,0
医生,获得,信息,0.1,0,0
医生,获知,检查,0.1,0,0
建立,使,系统,0.1,0,0
信息,传送,地方,0.1,0,0
医生,了解,信息,0.1,0,0
医生,知道,信息,0.1,0,0
系统,为,中心,0.1,0,0
程序,提出,问题,0.1,0,0
电磁场,发生,变化,0.1,0,0
黑客,掌握,技术,0.1,0,0
理解,盗用,手机,0.1,0,0
过程,分成,程序,0.1,0,0
程序,提,问题,0.1,0,0
课文,包括,矿物质,0.1,0,0
膳食,包括,矿物质,0.1,0,0
碳水化合物,作为,来源,0.1,0,0
食物,提供,能量,0.3,0,3
饮食,具有,构成,0.1,0,0
萝卜,产生,物质,0.1,0,0
蛋白质,发生,反应,0.1,0,0
酒精,有,刺激,0.1,0,0
浓茶,具有,作用,0.1,0,0
酒精,转化,乙醛,0.1,0,0
乙醛,有,作用,0.1,0,0
生物化学反应,使,成分,0.1,0,0
滑雪板,分散,重力,0.3,0,3
文章,表达,关系,0.1,0,0
体内,还有,金属,0.1,0,0
元素,属于,金属元素,0.1,2,0
元素,有,作用,0.1,2,0
元素,有着,作用,0.1,2,0
微量元素,充当,作用,0.1,0,0
生物化学反应,充当,作用,0.1,0,0
方法,取决于,化学性质,0.1,0,0
氧化铁,加以,还原,0.1,0,0
词语,提取,化合物,0.1,0,0
质量,符合,标准,0.1,2,0
检查,符合,标准,0.1,0,0
文字,组合,形式,0.1,0,0
限量,象征,理解,0.1,0,0
食品,标志,图形,0.1,0,0
石灰,发生,反应,0.1,0,0
成分,发生,分解,0.1,0,0
课文,创造,物质,0.1,0,0
人类,创造,物质,0.1,0,0
黏土,改变,颜色,0.1,0,0
技术,发展,水平,0.1,0,0
炭黑,使,陶器,0.1,0,0
化合物,还原,金属,0.1,0,0
词语,描绘,理解,0.1,0,0
晶体,呈,结晶,0.3,3,0
电场,发生,变化,0.1,0,0
数字,利用,效应,0.1,0,0
下方,有,电极,0.1,0,0
电极,显示,数字,0.1,0,0
化学性能,没有,规则,0.1,0,0
变化,没有,规则,0.1,0,0
克雷默,模仿,结构,0.1,0,0
形体,模仿,结构,0.1,0,0
方式,表示,时间,0.1,0,0
交点,称为,顶点,0.1,0,0
抛物线,位于,下方,0.1,0,0
标杆,跑到,下方,0.1,0,0
大地,看成,平面,0.1,0,0
时间,反映,速度,0.3,0,3
纪录,反比,理解,0.1,0,0
马雷,拍下,过程,0.1,0,0
结果,使,物理学家,0.1,0,0
洛强斯基,提出,解释,0.1,0,0
麦克唐纳,做,实验,0.1,0,0
凯恩,做,研究,0.1,0,0
半身,做,运动,0.1,0,0
研究,有着,意义,0.1,0,0
洛强斯基,拍下,过程,0.1,0,0
马雷,做,实验,0.1,0,0
现象,体现,膨胀,0.1,0,0
练习,写出,良好,0.1,0,0
练习,写出,食物,0.1,0,0
动物,生活,物种,0.1,0,0
条件,指,问题,0.1,0,0
程度,影响,寿命,0.1,0,0
人类,建造,房屋,0.1,0,0
变化,成为,因素,0.1,0,0
振动,降低,水平,0.1,0,0
结构,采用,材料,0.1,0,0
机器人,取得,发展,0.1,0,0
机械手,属于,此类,0.1,0,0
字节,转换,数字,0.1,0,0
地址,好,记忆,0.1,0,0
系统,创造,地址,0.1,0,0
机器,完成,工作,0.1,0,0
作用,相当于,眼睛,0.1,0,0
过程,使,执行,0.1,0,0
过程,包括,部分,0.1,0,0
方式,用于,顺序,0.1,0,0
社会,进入,时代,0.1,0,0
根据,取决于,练习,0.1,0,0
理解,出现,现象,0.1,0,0
练习,经常,实验,0.1,0,0
理解,具有,透气性,0.1,0,0
能量,借给,陌生人,0.3,3,0
能量,借给,来源,0.3,3,0
反应,取决于,程序,0.1,0,0
反应,取决于,机率,0.1,0,0
反应,取决于,流线型,0.1,0,0
理解,取决于,程序,0.1,0,0
理解,取决于,机率,0.1,0,0
理解,取决于,流线型,0.1,0,0
影子,得到,测量,0.1,0,0
影子,得到,理解,0.1,0,0
凯恩,做,实验,0.1,0,0
练习,合乎,跨度,0.1,0,0
练习,合乎,理解,0.1,0,0
消耗,合乎,理解,0.1,0,0
理解,利于,登机,0.1,0,0
理解,利于,阅读,0.1,0,0
练习,利于,登机,0.1,0,0
练习,利于,阅读,0.1,0,0
练习,利于,理解,0.1,0,0
蛋白,抗,氧化剂,0.1,0,0
试验,适应,输入 束,0.1,0,0
图形,叫做,三角形,0.1,0,0
三角形,写成,△ABC,0.1,0,0
线段,叫做,中线,0.1,0,0
关系,观察,三角形,0.1,0,0
过程,得出,定理,0.1,0,0
